9.486377816722120215e-01,1.195037205483176157e+00,1.490716514056333208e+00,3.942390780975426612e-01,6.159985595274104497e-01,6.036785883368622763e-01,3.942390780975426612e-01,6.036785883368622763e-01,5.913586171463139918e-01,7.145583290517960595e-01,6.036785883368622763e-01,6.159985595274104497e-01,7.145583290517960595e-01,6.036785883368622763e-01,6.775984154801515391e-01,3.942390780975426612e-01,1.466076571675236861e+00,1.195037205483176157e+00,1.503036485246881382e+00,1.441436629294140293e+00,1.281277003817013593e+00,1.059517522387146027e+00,9.486377816722120215e-01,3.942390780975426612e-01,1.416796686913043946e+00,1.441436629294140293e+00,1.231997119054820899e+00,1.367516802150851252e+00,1.121117378339886894e+00,6.529584730990550812e-01,5.913586171463139918e-01,6.775984154801515391e-01,6.775984154801515391e-01,7.022383578612478860e-01,1.145757320720983241e+00,7.145583290517960595e-01,3.942390780975426612e-01,1.379836773341399203e+00,1.195037205483176157e+00,1.342876859769754683e+00,1.170397263102079810e+00,1.441436629294140293e+00,1.355196830960303078e+00,1.293596975007561767e+00,1.478396542865785035e+00,4.927988476219283265e-01,1.416796686913043946e+00,1.441436629294140293e+00,1.231997119054820899e+00,1.367516802150851252e+00,7.145583290517960595e-01,1.416796686913043946e+00,1.244317090245369073e+00,1.416796686913043946e+00,1.416796686913043946e+00,1.293596975007561767e+00,1.367516802150851252e+00,1.355196830960303078e+00,5.051188188124765555e-01,7.145583290517960595e-01,3.942390780975426612e-01,1.416796686913043946e+00,1.244317090245369073e+00,1.416796686913043946e+00
1.367516802150851252e+00,1.416796686913043946e+00,1.416796686913043946e+00,1.244317090245369073e+00,1.219677147864272726e+00,7.145583290517960595e-01,3.942390780975426612e-01,9.486377816722120215e-01,1.195037205483176157e+00,1.355196830960303078e+00,1.195037205483176157e+00,1.268957032626465420e+00,1.244317090245369073e+00,1.404476715722495772e+00,3.942390780975426612e-01,1.416796686913043946e+00,1.429116658103592119e+00,1.195037205483176157e+00,1.404476715722495772e+00,1.429116658103592119e+00,1.244317090245369073e+00,1.231997119054820899e+00,5.667186747652175338e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.486377816722120215e-01,1.195037205483176157e+00,1.490716514056333208e+00,3.942390780975426612e-01,6.159985595274104497e-01,6.036785883368622763e-01,3.942390780975426612e-01,6.036785883368622763e-01,5.913586171463139918e-01,7.145583290517960595e-01,6.036785883368622763e-01,6.159985595274104497e-01,7.145583290517960595e-01,6.159985595274104497e-01,6.406385019085067967e-01,3.942390780975426612e-01,1.466076571675236861e+00,1.195037205483176157e+00,1.503036485246881382e+00,1.441436629294140293e+00,1.281277003817013593e+00,1.059517522387146027e+00,9.486377816722120215e-01,3.942390780975426612e-01,1.416796686913043946e+00,1.441436629294140293e+00,1.231997119054820899e+00,1.367516802150851252e+00,1.121117378339886894e+00,6.529584730990550812e-01,6.036785883368622763e-01,6.406385019085067967e-01,5.913586171463139918e-01,6.406385019085067967e-01,1.145757320720983241e+00,7.145583290517960595e-01,3.942390780975426612e-01,1.195037205483176157e+00,1.503036485246881382e+00,1.441436629294140293e+00,1.404476715722495772e+00,1.244317090245369073e+00,1.441436629294140293e+00,1.416796686913043946e+00,1.244317090245369073e+00,1.404476715722495772e+00,3.942390780975426612e-01,7.145583290517960595e-01,3.942390780975426612e-01,1.034877580006049458e+00,1.034877580006049458e+00,1.096477435958790547e+00,7.515182426234406909e-01,1.379836773341399203e+00,1.429116658103592119e+00,1.416796686913043946e+00,5.790386459557658183e-01,5.913586171463139918e-01,3.942390780975426612e-01,7.268783002423443440e-01,3.942390780975426612e-01,9.855976952438566530e-01,1.071837493577694200e+00,8.377580409572781273e-01
9.486377816722120215e-01,1.195037205483176157e+00,1.490716514056333208e+00,3.942390780975426612e-01,6.159985595274104497e-01,6.036785883368622763e-01,3.942390780975426612e-01,6.036785883368622763e-01,5.913586171463139918e-01,7.145583290517960595e-01,6.036785883368622763e-01,6.159985595274104497e-01,7.145583290517960595e-01,6.159985595274104497e-01,6.406385019085067967e-01,3.942390780975426612e-01,1.466076571675236861e+00,1.195037205483176157e+00,1.503036485246881382e+00,1.441436629294140293e+00,1.281277003817013593e+00,1.059517522387146027e+00,9.486377816722120215e-01,3.942390780975426612e-01,1.416796686913043946e+00,1.441436629294140293e+00,1.231997119054820899e+00,1.367516802150851252e+00,1.121117378339886894e+00,6.529584730990550812e-01,6.036785883368622763e-01,6.406385019085067967e-01,5.913586171463139918e-01,6.406385019085067967e-01,1.145757320720983241e+00,7.145583290517960595e-01,3.942390780975426612e-01,1.379836773341399203e+00,1.195037205483176157e+00,1.342876859769754683e+00,1.170397263102079810e+00,1.441436629294140293e+00,1.355196830960303078e+00,1.293596975007561767e+00,1.478396542865785035e+00,4.927988476219283265e-01,1.416796686913043946e+00,1.441436629294140293e+00,1.231997119054820899e+00,1.367516802150851252e+00,7.145583290517960595e-01,1.416796686913043946e+00,1.244317090245369073e+00,1.416796686913043946e+00,1.416796686913043946e+00,1.293596975007561767e+00,1.367516802150851252e+00,1.355196830960303078e+00,5.051188188124765555e-01,7.145583290517960595e-01,3.942390780975426612e-01,1.416796686913043946e+00,1.244317090245369073e+00,1.416796686913043946e+00
9.486377816722120215e-01,1.195037205483176157e+00,1.490716514056333208e+00,3.942390780975426612e-01,6.159985595274104497e-01,6.036785883368622763e-01,3.942390780975426612e-01,6.036785883368622763e-01,5.913586171463139918e-01,7.145583290517960595e-01,6.036785883368622763e-01,6.159985595274104497e-01,7.145583290517960595e-01,6.406385019085067967e-01,6.406385019085067967e-01,3.942390780975426612e-01,1.466076571675236861e+00,1.195037205483176157e+00,1.503036485246881382e+00,1.441436629294140293e+00,1.281277003817013593e+00,1.059517522387146027e+00,9.486377816722120215e-01,3.942390780975426612e-01,1.416796686913043946e+00,1.441436629294140293e+00,1.231997119054820899e+00,1.367516802150851252e+00,1.121117378339886894e+00,6.529584730990550812e-01,6.036785883368622763e-01,6.406385019085067967e-01,5.913586171463139918e-01,6.406385019085067967e-01,1.145757320720983241e+00,7.145583290517960595e-01,3.942390780975426612e-01,1.379836773341399203e+00,1.195037205483176157e+00,1.342876859769754683e+00,1.170397263102079810e+00,1.441436629294140293e+00,1.355196830960303078e+00,1.293596975007561767e+00,1.478396542865785035e+00,4.927988476219283265e-01,1.416796686913043946e+00,1.441436629294140293e+00,1.231997119054820899e+00,1.367516802150851252e+00,7.145583290517960595e-01,1.416796686913043946e+00,1.244317090245369073e+00,1.416796686913043946e+00,1.416796686913043946e+00,1.293596975007561767e+00,1.367516802150851252e+00,1.355196830960303078e+00,5.051188188124765555e-01,7.145583290517960595e-01,3.942390780975426612e-01,1.416796686913043946e+00,1.244317090245369073e+00,1.416796686913043946e+00
9.486377816722120215e-01,1.195037205483176157e+00,1.490716514056333208e+00,3.942390780975426612e-01,6.159985595274104497e-01,6.036785883368622763e-01,3.942390780975426612e-01,6.036785883368622763e-01,5.913586171463139918e-01,7.145583290517960595e-01,6.036785883368622763e-01,6.159985595274104497e-01,7.145583290517960595e-01,6.406385019085067967e-01,6.775984154801515391e-01,3.942390780975426612e-01,1.466076571675236861e+00,1.195037205483176157e+00,1.503036485246881382e+00,1.441436629294140293e+00,1.281277003817013593e+00,1.059517522387146027e+00,9.486377816722120215e-01,3.942390780975426612e-01,1.416796686913043946e+00,1.441436629294140293e+00,1.231997119054820899e+00,1.367516802150851252e+00,1.121117378339886894e+00,6.529584730990550812e-01,6.036785883368622763e-01,6.529584730990550812e-01,5.913586171463139918e-01,5.913586171463139918e-01,1.145757320720983241e+00,7.145583290517960595e-01,3.942390780975426612e-01,1.195037205483176157e+00,1.503036485246881382e+00,1.441436629294140293e+00,1.404476715722495772e+00,1.244317090245369073e+00,1.441436629294140293e+00,1.416796686913043946e+00,1.244317090245369073e+00,1.404476715722495772e+00,3.942390780975426612e-01,7.145583290517960595e-01,3.942390780975426612e-01,1.034877580006049458e+00,1.034877580006049458e+00,1.096477435958790547e+00,7.515182426234406909e-01,1.379836773341399203e+00,1.429116658103592119e+00,1.416796686913043946e+00,5.790386459557658183e-01,5.913586171463139918e-01,3.942390780975426612e-01,7.268783002423443440e-01,3.942390780975426612e-01,9.855976952438566530e-01,1.071837493577694200e+00,8.377580409572781273e-01
9.486377816722120215e-01,1.195037205483176157e+00,1.490716514056333208e+00,3.942390780975426612e-01,6.159985595274104497e-01,6.036785883368622763e-01,3.942390780975426612e-01,6.036785883368622763e-01,5.913586171463139918e-01,7.145583290517960595e-01,6.036785883368622763e-01,6.159985595274104497e-01,7.145583290517960595e-01,6.406385019085067967e-01,6.775984154801515391e-01,3.942390780975426612e-01,1.466076571675236861e+00,1.195037205483176157e+00,1.503036485246881382e+00,1.441436629294140293e+00,1.281277003817013593e+00,1.059517522387146027e+00,9.486377816722120215e-01,3.942390780975426612e-01,1.416796686913043946e+00,1.441436629294140293e+00,1.231997119054820899e+00,1.367516802150851252e+00,1.121117378339886894e+00,6.529584730990550812e-01,6.036785883368622763e-01,6.529584730990550812e-01,5.913586171463139918e-01,5.913586171463139918e-01,1.145757320720983241e+00,7.145583290517960595e-01,3.942390780975426612e-01,1.379836773341399203e+00,1.195037205483176157e+00,1.342876859769754683e+00,1.170397263102079810e+00,1.441436629294140293e+00,1.355196830960303078e+00,1.293596975007561767e+00,1.478396542865785035e+00,4.927988476219283265e-01,1.416796686913043946e+00,1.441436629294140293e+00,1.231997119054820899e+00,1.367516802150851252e+00,7.145583290517960595e-01,1.416796686913043946e+00,1.244317090245369073e+00,1.416796686913043946e+00,1.416796686913043946e+00,1.293596975007561767e+00,1.367516802150851252e+00,1.355196830960303078e+00,5.051188188124765555e-01,7.145583290517960595e-01,3.942390780975426612e-01,1.416796686913043946e+00,1.244317090245369073e+00,1.416796686913043946e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
